"Species","Year","results_code","area_code","year","season","period","species_code","species_id","index","stderr","stdev","upper_ci","lower_ci","LOESS_index"
"GRCO",1992,"SCMP","Atlantic",1992,"breeding","all years","grecor",2400,1899.05199757032,NA,255.735746285887,2465.98831368966,1459.90025784066,1899.72196427534
"GRCO",1993,"SCMP","Atlantic",1993,"breeding","all years","grecor",2400,1929.97450055835,NA,253.231691586944,2483.65805515492,1494.13259230319,1930.1177093619
"GRCO",1994,"SCMP","Atlantic",1994,"breeding","all years","grecor",2400,1955.65927063508,NA,248.831251711068,2505.32744770905,1519.65822120222,1956.056470968
"GRCO",1995,"SCMP","Atlantic",1995,"breeding","all years","grecor",2400,1980.09385047246,NA,243.088583859742,2511.14064882121,1550.07613962537,1978.04131921567
"GRCO",1996,"SCMP","Atlantic",1996,"breeding","all years","grecor",2400,1999.54818176971,NA,236.663240525905,2517.50533583739,1584.39594759605,1995.94314282434
"GRCO",1997,"SCMP","Atlantic",1997,"breeding","all years","grecor",2400,2010.88465099635,NA,230.231302688602,2510.18799843484,1615.44507955195,2008.49572557559
"GRCO",1998,"SCMP","Atlantic",1998,"breeding","all years","grecor",2400,2019.18766969281,NA,224.378409813301,2497.91627264648,1626.09229676934,2016.62662862766
"GRCO",1999,"SCMP","Atlantic",1999,"breeding","all years","grecor",2400,2021.55642418206,NA,219.492880004452,2491.96650817133,1635.94793651303,2020.10561446819
"GRCO",2000,"SCMP","Atlantic",2000,"breeding","all years","grecor",2400,2017.5567451767,NA,215.68786924787,2488.85083551907,1641.57851002057,2018.47007594969
"GRCO",2001,"SCMP","Atlantic",2001,"breeding","all years","grecor",2400,2010.62908353187,NA,212.781207476178,2477.34353574369,1638.59777280762,2011.92338445818
"GRCO",2002,"SCMP","Atlantic",2002,"breeding","all years","grecor",2400,1999.58943606321,NA,210.344025517019,2467.30174073246,1631.06045160067,2001.27572272091
"GRCO",2003,"SCMP","Atlantic",2003,"breeding","all years","grecor",2400,1985.37302481773,NA,207.803111866702,2449.49427572607,1624.97545343621,1986.5868194007
"GRCO",2004,"SCMP","Atlantic",2004,"breeding","all years","grecor",2400,1965.76474003603,NA,204.565102999833,2418.78920132037,1609.95399999104,1967.59945788295
"GRCO",2005,"SCMP","Atlantic",2005,"breeding","all years","grecor",2400,1944.07062890665,NA,200.13242022441,2390.45955449744,1592.35849707207,1944.67383699474
"GRCO",2006,"SCMP","Atlantic",2006,"breeding","all years","grecor",2400,1919.05227868016,NA,194.194795007152,2352.27999662459,1576.07150703141,1917.81466507794
"GRCO",2007,"SCMP","Atlantic",2007,"breeding","all years","grecor",2400,1889.07641672834,NA,186.694334485701,2303.5175377634,1557.22759266767,1887.32150956062
"GRCO",2008,"SCMP","Atlantic",2008,"breeding","all years","grecor",2400,1855.69891986303,NA,177.869699322985,2247.46605505673,1539.658640886,1853.45620454875
"GRCO",2009,"SCMP","Atlantic",2009,"breeding","all years","grecor",2400,1817.60884781168,NA,168.284889037536,2188.19655450585,1521.99353375353,1816.29334495573
"GRCO",2010,"SCMP","Atlantic",2010,"breeding","all years","grecor",2400,1777.17615599073,NA,158.83927451355,2117.83916467777,1494.50345654801,1776.35098793093
"GRCO",2011,"SCMP","Atlantic",2011,"breeding","all years","grecor",2400,1731.69812269296,NA,150.734312182144,2055.38626467619,1473.57012390574,1733.83511481272
"GRCO",2012,"SCMP","Atlantic",2012,"breeding","all years","grecor",2400,1684.66492299065,NA,145.341895395332,2002.3367987464,1436.29508380709,1688.86315565476
"GRCO",2013,"SCMP","Atlantic",2013,"breeding","all years","grecor",2400,1640.12878170299,NA,143.918708483651,1962.61268526176,1394.2537453429,1641.71802541424
"GRCO",2014,"SCMP","Atlantic",2014,"breeding","all years","grecor",2400,1589.942118623,NA,147.219044997034,1925.9810975519,1346.37971476611,1592.61586357751
"GRCO",2015,"SCMP","Atlantic",2015,"breeding","all years","grecor",2400,1541.04348089132,NA,155.239546757552,1898.32774527174,1278.37742737481,1541.83178897889
"GRCO",2016,"SCMP","Atlantic",2016,"breeding","all years","grecor",2400,1488.53677841886,NA,167.306039521873,1876.46664969298,1210.07517116185,1489.66170495353
"GRCO",2017,"SCMP","Atlantic",2017,"breeding","all years","grecor",2400,1440.89440238642,NA,182.41118555603,1861.34961483594,1141.3839799682,1436.33696945181
"GRCO",1990,"SCMP","Atlantic",1990,"breeding","3Gen-Recent","grecor",2400,1829.96320572554,NA,253.724693244786,2404.87600056943,1399.88503801798,1831.81549745811
"GRCO",1991,"SCMP","Atlantic",1991,"breeding","3Gen-Recent","grecor",2400,1866.58829043954,NA,255.958692218721,2436.34778194888,1430.67921194757,1867.32132862413
"GRCO",1992,"SCMP","Atlantic",1992,"breeding","3Gen-Recent","grecor",2400,1899.05199757032,NA,255.735746285887,2465.98831368966,1459.90025784066,1899.72196427534
"GRCO",1993,"SCMP","Atlantic",1993,"breeding","3Gen-Recent","grecor",2400,1929.97450055835,NA,253.231691586944,2483.65805515492,1494.13259230319,1930.1177093619
"GRCO",1994,"SCMP","Atlantic",1994,"breeding","3Gen-Recent","grecor",2400,1955.65927063508,NA,248.831251711068,2505.32744770905,1519.65822120222,1956.056470968
"GRCO",1995,"SCMP","Atlantic",1995,"breeding","3Gen-Recent","grecor",2400,1980.09385047246,NA,243.088583859742,2511.14064882121,1550.07613962537,1978.04131921567
"GRCO",1996,"SCMP","Atlantic",1996,"breeding","3Gen-Recent","grecor",2400,1999.54818176971,NA,236.663240525905,2517.50533583739,1584.39594759605,1995.94314282434
"GRCO",1997,"SCMP","Atlantic",1997,"breeding","3Gen-Recent","grecor",2400,2010.88465099635,NA,230.231302688602,2510.18799843484,1615.44507955195,2008.49572557559
"GRCO",1998,"SCMP","Atlantic",1998,"breeding","3Gen-Recent","grecor",2400,2019.18766969281,NA,224.378409813301,2497.91627264648,1626.09229676934,2016.62662862766
"GRCO",1999,"SCMP","Atlantic",1999,"breeding","3Gen-Recent","grecor",2400,2021.55642418206,NA,219.492880004452,2491.96650817133,1635.94793651303,2020.10561446819
"GRCO",2000,"SCMP","Atlantic",2000,"breeding","3Gen-Recent","grecor",2400,2017.5567451767,NA,215.68786924787,2488.85083551907,1641.57851002057,2018.47007594969
"GRCO",2001,"SCMP","Atlantic",2001,"breeding","3Gen-Recent","grecor",2400,2010.62908353187,NA,212.781207476178,2477.34353574369,1638.59777280762,2011.92338445818
"GRCO",2002,"SCMP","Atlantic",2002,"breeding","3Gen-Recent","grecor",2400,1999.58943606321,NA,210.344025517019,2467.30174073246,1631.06045160067,2001.27572272091
"GRCO",2003,"SCMP","Atlantic",2003,"breeding","3Gen-Recent","grecor",2400,1985.37302481773,NA,207.803111866702,2449.49427572607,1624.97545343621,1986.5868194007
"GRCO",2004,"SCMP","Atlantic",2004,"breeding","3Gen-Recent","grecor",2400,1965.76474003603,NA,204.565102999833,2418.78920132037,1609.95399999104,1967.59945788295
"GRCO",2005,"SCMP","Atlantic",2005,"breeding","3Gen-Recent","grecor",2400,1944.07062890665,NA,200.13242022441,2390.45955449744,1592.35849707207,1944.67383699474
"GRCO",2006,"SCMP","Atlantic",2006,"breeding","3Gen-Recent","grecor",2400,1919.05227868016,NA,194.194795007152,2352.27999662459,1576.07150703141,1917.81466507794
"GRCO",2007,"SCMP","Atlantic",2007,"breeding","3Gen-Recent","grecor",2400,1889.07641672834,NA,186.694334485701,2303.5175377634,1557.22759266767,1887.32150956062
"GRCO",2008,"SCMP","Atlantic",2008,"breeding","3Gen-Recent","grecor",2400,1855.69891986303,NA,177.869699322985,2247.46605505673,1539.658640886,1853.45620454875
"GRCO",2009,"SCMP","Atlantic",2009,"breeding","3Gen-Recent","grecor",2400,1817.60884781168,NA,168.284889037536,2188.19655450585,1521.99353375353,1816.29334495573
"GRCO",2010,"SCMP","Atlantic",2010,"breeding","3Gen-Recent","grecor",2400,1777.17615599073,NA,158.83927451355,2117.83916467777,1494.50345654801,1776.35098793093
"GRCO",2011,"SCMP","Atlantic",2011,"breeding","3Gen-Recent","grecor",2400,1731.69812269296,NA,150.734312182144,2055.38626467619,1473.57012390574,1733.83511481272
"GRCO",2012,"SCMP","Atlantic",2012,"breeding","3Gen-Recent","grecor",2400,1684.66492299065,NA,145.341895395332,2002.3367987464,1436.29508380709,1688.86315565476
"GRCO",2013,"SCMP","Atlantic",2013,"breeding","3Gen-Recent","grecor",2400,1640.12878170299,NA,143.918708483651,1962.61268526176,1394.2537453429,1641.71802541424
"GRCO",2014,"SCMP","Atlantic",2014,"breeding","3Gen-Recent","grecor",2400,1589.942118623,NA,147.219044997034,1925.9810975519,1346.37971476611,1592.61586357751
"GRCO",2015,"SCMP","Atlantic",2015,"breeding","3Gen-Recent","grecor",2400,1541.04348089132,NA,155.239546757552,1898.32774527174,1278.37742737481,1541.83178897889
"GRCO",2016,"SCMP","Atlantic",2016,"breeding","3Gen-Recent","grecor",2400,1488.53677841886,NA,167.306039521873,1876.46664969298,1210.07517116185,1489.66170495353
"GRCO",2017,"SCMP","Atlantic",2017,"breeding","3Gen-Recent","grecor",2400,1440.89440238642,NA,182.41118555603,1861.34961483594,1141.3839799682,1436.33696945181
"GRCO",2007,"SCMP","Atlantic",2007,"breeding","10-years","grecor",2400,1889.07641672834,NA,186.694334485701,2303.5175377634,1557.22759266767,1887.32150956062
"GRCO",2008,"SCMP","Atlantic",2008,"breeding","10-years","grecor",2400,1855.69891986303,NA,177.869699322985,2247.46605505673,1539.658640886,1853.45620454875
"GRCO",2009,"SCMP","Atlantic",2009,"breeding","10-years","grecor",2400,1817.60884781168,NA,168.284889037536,2188.19655450585,1521.99353375353,1816.29334495573
"GRCO",2010,"SCMP","Atlantic",2010,"breeding","10-years","grecor",2400,1777.17615599073,NA,158.83927451355,2117.83916467777,1494.50345654801,1776.35098793093
"GRCO",2011,"SCMP","Atlantic",2011,"breeding","10-years","grecor",2400,1731.69812269296,NA,150.734312182144,2055.38626467619,1473.57012390574,1733.83511481272
"GRCO",2012,"SCMP","Atlantic",2012,"breeding","10-years","grecor",2400,1684.66492299065,NA,145.341895395332,2002.3367987464,1436.29508380709,1688.86315565476
"GRCO",2013,"SCMP","Atlantic",2013,"breeding","10-years","grecor",2400,1640.12878170299,NA,143.918708483651,1962.61268526176,1394.2537453429,1641.71802541424
"GRCO",2014,"SCMP","Atlantic",2014,"breeding","10-years","grecor",2400,1589.942118623,NA,147.219044997034,1925.9810975519,1346.37971476611,1592.61586357751
"GRCO",2015,"SCMP","Atlantic",2015,"breeding","10-years","grecor",2400,1541.04348089132,NA,155.239546757552,1898.32774527174,1278.37742737481,1541.83178897889
"GRCO",2016,"SCMP","Atlantic",2016,"breeding","10-years","grecor",2400,1488.53677841886,NA,167.306039521873,1876.46664969298,1210.07517116185,1489.66170495353
"GRCO",2017,"SCMP","Atlantic",2017,"breeding","10-years","grecor",2400,1440.89440238642,NA,182.41118555603,1861.34961483594,1141.3839799682,1436.33696945181
"HERG",1979,"SCMP","Atlantic",1979,"breeding","all years","hergul",5170,215710.395752948,NA,35351.8751558064,310984.653647313,176392.434126767,216145.721626042
"HERG",1980,"SCMP","Atlantic",1980,"breeding","all years","hergul",5170,213050.517035897,NA,29474.7043412258,289494.201329317,177206.536510719,213400.959688978
"HERG",1981,"SCMP","Atlantic",1981,"breeding","all years","hergul",5170,210112.170517415,NA,24911.4685823855,273626.20809095,177903.242592638,210030.668020578
"HERG",1982,"SCMP","Atlantic",1982,"breeding","all years","hergul",5170,206369.450512194,NA,21419.9515387363,258700.336984955,176066.096007619,206049.342240581
"HERG",1983,"SCMP","Atlantic",1983,"breeding","all years","hergul",5170,201969.766655136,NA,18788.8741616351,245965.253727384,173307.379140982,201521.610208474
"HERG",1984,"SCMP","Atlantic",1984,"breeding","all years","hergul",5170,197061.742702714,NA,16821.6275340872,235915.162306696,170039.861921984,196471.560374492
"HERG",1985,"SCMP","Atlantic",1985,"breeding","all years","hergul",5170,191416.783390715,NA,15335.6341647719,225968.235599791,165801.881120956,190944.710428376
"HERG",1986,"SCMP","Atlantic",1986,"breeding","all years","hergul",5170,185643.50631382,NA,14171.8255622181,217292.974856275,161375.200250259,185037.443420696
"HERG",1987,"SCMP","Atlantic",1987,"breeding","all years","hergul",5170,178956.498164333,NA,13204.9013633276,207594.356708301,156586.562177637,178686.21906919
"HERG",1988,"SCMP","Atlantic",1988,"breeding","all years","hergul",5170,172052.442640109,NA,12347.5346019265,199078.943407172,150948.834716626,172042.939995518
"HERG",1989,"SCMP","Atlantic",1989,"breeding","all years","hergul",5170,165052.850630928,NA,11547.4710357034,190303.16632007,145239.02639179,165078.530747268
"HERG",1990,"SCMP","Atlantic",1990,"breeding","all years","hergul",5170,157966.744012568,NA,10780.1882447018,181544.978343157,139185.950912119,157843.765806328
"HERG",1991,"SCMP","Atlantic",1991,"breeding","all years","hergul",5170,150864.065387439,NA,10040.2185816843,172676.400374783,133365.516554237,150793.68597334
"HERG",1992,"SCMP","Atlantic",1992,"breeding","all years","hergul",5170,143760.365697059,NA,9333.14603705363,163934.499811861,127433.474367928,143723.675385456
"HERG",1993,"SCMP","Atlantic",1993,"breeding","all years","hergul",5170,136767.753952049,NA,8669.1695395869,155562.59543549,121474.061414187,136804.722819281
"HERG",1994,"SCMP","Atlantic",1994,"breeding","all years","hergul",5170,130115.556156159,NA,8058.44422584328,147366.314845343,115711.24897324,130196.738454195
"HERG",1995,"SCMP","Atlantic",1995,"breeding","all years","hergul",5170,123550.982652458,NA,7508.0997460362,139680.161766464,110073.972939758,123658.379748
"HERG",1996,"SCMP","Atlantic",1996,"breeding","all years","hergul",5170,117557.113350838,NA,7020.72612447807,132380.231114237,104873.928994616,117424.313228269
"HERG",1997,"SCMP","Atlantic",1997,"breeding","all years","hergul",5170,111678.876144908,NA,6594.08370601071,125291.765449908,99799.2453202406,111683.787509517
"HERG",1998,"SCMP","Atlantic",1998,"breeding","all years","hergul",5170,106133.496266868,NA,6221.75837497981,118880.316533691,94934.6827167293,106283.556312804
"HERG",1999,"SCMP","Atlantic",1999,"breeding","all years","hergul",5170,101053.83915719,NA,5894.43113909925,113044.669300234,90267.3538706018,101125.48369547
"HERG",2000,"SCMP","Atlantic",2000,"breeding","all years","hergul",5170,96366.6187803153,NA,5601.39900289138,107833.528742849,85814.5086222595,96416.8953453472
"HERG",2001,"SCMP","Atlantic",2001,"breeding","all years","hergul",5170,92022.6286017632,NA,5332.01760855058,102981.28347268,82082.1758471151,92059.9844530123
"HERG",2002,"SCMP","Atlantic",2002,"breeding","all years","hergul",5170,88000.2439293329,NA,5076.84165751909,98420.4858850857,78568.7217758245,88036.1741858148
"HERG",2003,"SCMP","Atlantic",2003,"breeding","all years","hergul",5170,84344.2831640129,NA,4828.3768550429,94338.8183682119,75225.0573259176,84373.3510622609
"HERG",2004,"SCMP","Atlantic",2004,"breeding","all years","hergul",5170,80999.1566882996,NA,4581.4773778613,90423.213886156,72297.9774891072,80975.9948059345
"HERG",2005,"SCMP","Atlantic",2005,"breeding","all years","hergul",5170,77916.5247769723,NA,4333.50107392318,86851.7818089877,69808.1150368783,77916.7927271682
"HERG",2006,"SCMP","Atlantic",2006,"breeding","all years","hergul",5170,75149.5774014556,NA,4084.37629715636,83603.2227407189,67599.3881184841,75133.4116714715
"HERG",2007,"SCMP","Atlantic",2007,"breeding","all years","hergul",5170,72626.5071369114,NA,3836.75944003029,80774.7982000356,65537.5296701771,72619.3776660225
"HERG",2008,"SCMP","Atlantic",2008,"breeding","all years","hergul",5170,70328.6245384094,NA,3596.48774355886,78099.4603606329,63705.212283473,70401.4972207768
"HERG",2009,"SCMP","Atlantic",2009,"breeding","all years","hergul",5170,68349.2369392262,NA,3373.55332493019,75626.0083090826,62194.2530959892,68418.50593983
"HERG",2010,"SCMP","Atlantic",2010,"breeding","all years","hergul",5170,66591.9975220818,NA,3183.77611525799,73409.6302275175,60844.1545375145,66675.1655463387
"HERG",2011,"SCMP","Atlantic",2011,"breeding","all years","hergul",5170,65036.1614420696,NA,3051.03063674038,71641.9016238114,59652.7705249105,65154.0699638411
"HERG",2012,"SCMP","Atlantic",2012,"breeding","all years","hergul",5170,63729.602784807,NA,3008.9498738114,70224.7042645773,58502.7054182704,63835.286301531
"HERG",2013,"SCMP","Atlantic",2013,"breeding","all years","hergul",5170,62696.7070867176,NA,3099.74083267131,69226.7254158353,57190.4813682491,62712.8978804691
"HERG",2014,"SCMP","Atlantic",2014,"breeding","all years","hergul",5170,61806.0680703166,NA,3368.60577929597,69332.278264441,56013.6948895859,61774.2399037416
"HERG",2015,"SCMP","Atlantic",2015,"breeding","all years","hergul",5170,61048.1214189085,NA,3857.87268852508,69989.892132175,54732.6269277578,61011.7041182853
"HERG",2016,"SCMP","Atlantic",2016,"breeding","all years","hergul",5170,60457.0428188178,NA,4608.86618434881,71749.3328282074,53596.955199181,60419.1799880227
"HERG",2006,"SCMP","Atlantic",2006,"breeding","10-years","hergul",5170,75149.5774014556,NA,4084.37629715636,83603.2227407189,67599.3881184841,75133.4116714715
"HERG",2007,"SCMP","Atlantic",2007,"breeding","10-years","hergul",5170,72626.5071369114,NA,3836.75944003029,80774.7982000356,65537.5296701771,72619.3776660225
"HERG",2008,"SCMP","Atlantic",2008,"breeding","10-years","hergul",5170,70328.6245384094,NA,3596.48774355886,78099.4603606329,63705.212283473,70401.4972207768
"HERG",2009,"SCMP","Atlantic",2009,"breeding","10-years","hergul",5170,68349.2369392262,NA,3373.55332493019,75626.0083090826,62194.2530959892,68418.50593983
"HERG",2010,"SCMP","Atlantic",2010,"breeding","10-years","hergul",5170,66591.9975220818,NA,3183.77611525799,73409.6302275175,60844.1545375145,66675.1655463387
"HERG",2011,"SCMP","Atlantic",2011,"breeding","10-years","hergul",5170,65036.1614420696,NA,3051.03063674038,71641.9016238114,59652.7705249105,65154.0699638411
"HERG",2012,"SCMP","Atlantic",2012,"breeding","10-years","hergul",5170,63729.602784807,NA,3008.9498738114,70224.7042645773,58502.7054182704,63835.286301531
"HERG",2013,"SCMP","Atlantic",2013,"breeding","10-years","hergul",5170,62696.7070867176,NA,3099.74083267131,69226.7254158353,57190.4813682491,62712.8978804691
"HERG",2014,"SCMP","Atlantic",2014,"breeding","10-years","hergul",5170,61806.0680703166,NA,3368.60577929597,69332.278264441,56013.6948895859,61774.2399037416
"HERG",2015,"SCMP","Atlantic",2015,"breeding","10-years","hergul",5170,61048.1214189085,NA,3857.87268852508,69989.892132175,54732.6269277578,61011.7041182853
"HERG",2016,"SCMP","Atlantic",2016,"breeding","10-years","hergul",5170,60457.0428188178,NA,4608.86618434881,71749.3328282074,53596.955199181,60419.1799880227
"LESP",1984,"SCMP","Atlantic",1984,"breeding","all years","lcspet",45376,10654373.3187862,NA,1164504.56749807,13252223.0500218,8610043.09787635,10806918.37592
"LESP",1985,"SCMP","Atlantic",1985,"breeding","all years","lcspet",45376,10815593.7258439,NA,1169216.41050029,13451983.7826645,8769295.51385084,10857437.078397
"LESP",1986,"SCMP","Atlantic",1986,"breeding","all years","lcspet",45376,10889242.3325876,NA,1165687.583915,13497055.4997954,8865794.42202135,10860890.4320593
"LESP",1987,"SCMP","Atlantic",1987,"breeding","all years","lcspet",45376,10904652.0923078,NA,1153132.50393416,13517551.6320528,8917247.63393459,10814766.4612901
"LESP",1988,"SCMP","Atlantic",1988,"breeding","all years","lcspet",45376,10841269.2327633,NA,1131845.05199564,13387540.408883,8901414.65240488,10724118.5935185
"LESP",1989,"SCMP","Atlantic",1989,"breeding","all years","lcspet",45376,10698112.3852511,NA,1103083.8260358,13206565.449362,8801531.67996815,10587663.1030027
"LESP",1990,"SCMP","Atlantic",1990,"breeding","all years","lcspet",45376,10507607.9299361,NA,1068842.863328,12915428.2172406,8641275.10294024,10407602.8438681
"LESP",1991,"SCMP","Atlantic",1991,"breeding","all years","lcspet",45376,10276377.7275963,NA,1031545.73003163,12569485.9496649,8472472.90798971,10193022.1234125
"LESP",1992,"SCMP","Atlantic",1992,"breeding","all years","lcspet",45376,9977484.60369642,NA,993703.446167351,12175258.0521981,8233794.29203511,9933956.75987137
"LESP",1993,"SCMP","Atlantic",1993,"breeding","all years","lcspet",45376,9663727.34582072,NA,957580.459698524,11774175.9578588,7970648.79171732,9644357.24234059
"LESP",1994,"SCMP","Atlantic",1994,"breeding","all years","lcspet",45376,9318620.17907191,NA,924916.714547606,11374127.6183913,7660562.98411899,9313609.93856283
"LESP",1995,"SCMP","Atlantic",1995,"breeding","all years","lcspet",45376,8960402.8496401,NA,896752.085187272,10954531.8122287,7364326.941189,8943634.51880138
"LESP",1996,"SCMP","Atlantic",1996,"breeding","all years","lcspet",45376,8590947.41595737,NA,873384.079841261,10546987.3781794,7046748.69956871,8589997.73039367
"LESP",1997,"SCMP","Atlantic",1997,"breeding","all years","lcspet",45376,8222870.01922903,NA,854458.4827306,10147612.2730662,6731641.49062845,8228440.72262282
"LESP",1998,"SCMP","Atlantic",1998,"breeding","all years","lcspet",45376,7864963.24577519,NA,839156.169458236,9781893.2721083,6416914.77356811,7874254.72292714
"LESP",1999,"SCMP","Atlantic",1999,"breeding","all years","lcspet",45376,7525063.62209495,NA,826416.499824603,9391572.99312905,6104583.19772926,7542214.59435642
"LESP",2000,"SCMP","Atlantic",2000,"breeding","all years","lcspet",45376,7204203.45684399,NA,815139.962477276,9042690.49634658,5805231.42733596,7208775.77636047
"LESP",2001,"SCMP","Atlantic",2001,"breeding","all years","lcspet",45376,6904218.52801577,NA,804334.866931485,8704500.33099389,5528215.91643648,6910933.25721597
"LESP",2002,"SCMP","Atlantic",2002,"breeding","all years","lcspet",45376,6628672.91015507,NA,793199.532638516,8402728.68304584,5272189.07801555,6634132.79192256
"LESP",2003,"SCMP","Atlantic",2003,"breeding","all years","lcspet",45376,6372949.26822059,NA,781150.288757105,8100548.25704089,5046625.39658697,6378898.18809012
"LESP",2004,"SCMP","Atlantic",2004,"breeding","all years","lcspet",45376,6141781.04944506,NA,767813.302844629,7852659.91678297,4840977.52328666,6154063.04913141
"LESP",2005,"SCMP","Atlantic",2005,"breeding","all years","lcspet",45376,5937763.98326516,NA,752997.771603579,7632833.33964718,4671959.68082454,5944483.67358143
"LESP",2006,"SCMP","Atlantic",2006,"breeding","all years","lcspet",45376,5758497.47281007,NA,736663.781223218,7431879.62506999,4514977.59967011,5763354.61078095
"LESP",2007,"SCMP","Atlantic",2007,"breeding","all years","lcspet",45376,5598845.20967677,NA,718893.351645144,7236558.22258021,4392652.82656945,5606616.48574317
"LESP",2008,"SCMP","Atlantic",2008,"breeding","all years","lcspet",45376,5465221.68598992,NA,699869.274839153,7046696.74515523,4285949.02913768,5470251.11410079
"LESP",2009,"SCMP","Atlantic",2009,"breeding","all years","lcspet",45376,5351357.28883201,NA,679863.636359879,6891419.84120562,4207465.44272195,5358372.75735888
"LESP",2010,"SCMP","Atlantic",2010,"breeding","all years","lcspet",45376,5258020.25736284,NA,659236.110629685,6739874.75775346,4151283.98018536,5265599.49352614
"LESP",2011,"SCMP","Atlantic",2011,"breeding","all years","lcspet",45376,5183227.76745075,NA,638440.790129471,6623553.84869724,4111189.70359238,5189368.19316861
"LESP",2012,"SCMP","Atlantic",2012,"breeding","all years","lcspet",45376,5126583.08829488,NA,618038.959307924,6527119.09184998,4095062.70536742,5134040.30411511
"LESP",2013,"SCMP","Atlantic",2013,"breeding","all years","lcspet",45376,5091487.97068879,NA,598713.411219219,6429380.72714668,4093075.77880606,5093558.91581886
"LESP",2014,"SCMP","Atlantic",2014,"breeding","all years","lcspet",45376,5065707.65550474,NA,581277.368837987,6359448.38587592,4102803.25385723,5064019.84577577
"LESP",2015,"SCMP","Atlantic",2015,"breeding","all years","lcspet",45376,5053041.04201997,NA,566668.09267232,6335012.40659603,4111884.02106893,5049080.65034392
"LESP",2016,"SCMP","Atlantic",2016,"breeding","all years","lcspet",45376,5058444.46484559,NA,555913.269069207,6324724.09471688,4150642.2333023,5042639.38993416
"LESP",2017,"SCMP","Atlantic",2017,"breeding","all years","lcspet",45376,5067405.41207259,NA,550060.355738198,6326512.67750939,4169869.85042553,5045148.18259509
"LESP",2018,"SCMP","Atlantic",2018,"breeding","all years","lcspet",45376,5084664.01562442,NA,550068.958193044,6346970.82850195,4196726.52471812,5058710.26280594
"LESP",2019,"SCMP","Atlantic",2019,"breeding","all years","lcspet",45376,5114039.91443433,NA,556684.509604671,6402864.63848152,4206714.56854885,5082368.06935771
"LESP",2020,"SCMP","Atlantic",2020,"breeding","all years","lcspet",45376,5141179.03775173,NA,570330.140819387,6475152.71167433,4205399.93473623,5117260.29807517
"LESP",2021,"SCMP","Atlantic",2021,"breeding","all years","lcspet",45376,5173821.19001594,NA,591057.86627537,6553808.81916493,4204789.3485978,5163064.99656182
"LESP",2022,"SCMP","Atlantic",2022,"breeding","all years","lcspet",45376,5209415.0724959,NA,618581.611323083,6637781.453795,4177720.44746158,5219226.41744134
"LESP",2023,"SCMP","Atlantic",2023,"breeding","all years","lcspet",45376,5245490.46367401,NA,652383.526600553,6767463.43451506,4141916.92138218,5286690.97661456
"LESP",2013,"SCMP","Atlantic",2013,"breeding","10-years","lcspet",45376,5091487.97068879,NA,598713.411219219,6429380.72714668,4093075.77880606,5093558.91581886
"LESP",2014,"SCMP","Atlantic",2014,"breeding","10-years","lcspet",45376,5065707.65550474,NA,581277.368837987,6359448.38587592,4102803.25385723,5064019.84577577
"LESP",2015,"SCMP","Atlantic",2015,"breeding","10-years","lcspet",45376,5053041.04201997,NA,566668.09267232,6335012.40659603,4111884.02106893,5049080.65034392
"LESP",2016,"SCMP","Atlantic",2016,"breeding","10-years","lcspet",45376,5058444.46484559,NA,555913.269069207,6324724.09471688,4150642.2333023,5042639.38993416
"LESP",2017,"SCMP","Atlantic",2017,"breeding","10-years","lcspet",45376,5067405.41207259,NA,550060.355738198,6326512.67750939,4169869.85042553,5045148.18259509
"LESP",2018,"SCMP","Atlantic",2018,"breeding","10-years","lcspet",45376,5084664.01562442,NA,550068.958193044,6346970.82850195,4196726.52471812,5058710.26280594
"LESP",2019,"SCMP","Atlantic",2019,"breeding","10-years","lcspet",45376,5114039.91443433,NA,556684.509604671,6402864.63848152,4206714.56854885,5082368.06935771
"LESP",2020,"SCMP","Atlantic",2020,"breeding","10-years","lcspet",45376,5141179.03775173,NA,570330.140819387,6475152.71167433,4205399.93473623,5117260.29807517
"LESP",2021,"SCMP","Atlantic",2021,"breeding","10-years","lcspet",45376,5173821.19001594,NA,591057.86627537,6553808.81916493,4204789.3485978,5163064.99656182
"LESP",2022,"SCMP","Atlantic",2022,"breeding","10-years","lcspet",45376,5209415.0724959,NA,618581.611323083,6637781.453795,4177720.44746158,5219226.41744134
"LESP",2023,"SCMP","Atlantic",2023,"breeding","10-years","lcspet",45376,5245490.46367401,NA,652383.526600553,6767463.43451506,4141916.92138218,5286690.97661456
"NOFU",1986,"SCMP","Atlantic",1986,"breeding","all years","norful",1760,192.304291621324,NA,17.874715471934,231.030320903042,161.681906436162,192.711036200744
"NOFU",1987,"SCMP","Atlantic",1987,"breeding","all years","norful",1760,199.261479326839,NA,18.6772641025378,239.911044787082,167.108620810054,199.229195605559
"NOFU",1988,"SCMP","Atlantic",1988,"breeding","all years","norful",1760,205.256948520904,NA,19.172837183326,247.164872194265,172.245512444836,205.024711742195
"NOFU",1989,"SCMP","Atlantic",1989,"breeding","all years","norful",1760,210.466407010628,NA,19.3545564592997,252.333421533665,176.985842428792,210.037479856989
"NOFU",1990,"SCMP","Atlantic",1990,"breeding","all years","norful",1760,214.552832216034,NA,19.2525906308001,256.459953858012,181.738189220144,214.196689036181
"NOFU",1991,"SCMP","Atlantic",1991,"breeding","all years","norful",1760,217.568646764092,NA,18.9296043882777,259.709235896078,185.425847753313,217.458827946672
